date,flag,vessels_fishing,fishing_hours
2016-08-20,NZL,37,604.139166667
2016-08-21,NZL,44,736.377361111
2016-08-22,NZL,47,814.175972222
2016-08-23,NZL,48,753.6
2016-08-24,NZL,42,720.714583333
2016-08-25,NZL,38,591.771527778
2016-08-26,NZL,32,581.069722222
2016-08-27,NZL,37,647.809166667
2016-08-28,NZL,43,634.783611111
2016-08-29,NZL,41,738.586388889
2016-08-30,NZL,42,692.229444444
2016-08-31,NZL,41,650.816388889
2016-09-01,NZL,37,659.06
2016-09-02,NZL,37,558.539027778
2016-09-03,NZL,38,559.58875
2016-09-04,NZL,31,558.779583333
2016-09-05,NZL,28,526.140416667
2016-09-06,NZL,35,499.821111111
2016-09-07,NZL,29,449.12
2016-09-08,NZL,25,446.723333333
2016-09-09,NZL,30,517.038611111
2016-09-10,NZL,41,648.404861111
2016-09-11,NZL,47,794.735138889
2016-09-12,NZL,43,734.218055556
2016-09-13,NZL,47,801.13625
2016-09-14,NZL,45,740.158333333
2016-09-15,NZL,37,668.656944444
2016-09-16,NZL,33,582.987083333
2016-09-17,NZL,34,578.37125
2016-09-18,NZL,36,646.762916667
2016-09-19,NZL,42,739.620555556
2016-09-20,NZL,40,733.349444444
2016-09-21,NZL,35,588.990555556
2016-09-22,NZL,31,557.798194444
2016-09-23,NZL,32,626.528194444
2016-09-24,NZL,37,705.340694444
2016-09-25,NZL,34,610.115277778
2016-09-26,NZL,30,591.518611111
2016-09-27,NZL,32,540.895277778
2016-09-28,NZL,29,557.82
2016-09-29,NZL,30,471.973055556
2016-09-30,NZL,22,404.330277778
2016-10-01,NZL,29,499.911944444
2016-10-02,NZL,30,538.139027778
2016-10-03,NZL,29,496.455555556
2016-10-04,NZL,27,458.662083333
2016-10-05,NZL,28,544.175694444
2016-10-06,NZL,30,559.963611111
2016-10-07,NZL,33,539.374861111
2016-10-08,NZL,36,584.817916667
2016-10-09,NZL,40,670.987222222
2016-10-10,NZL,32,571.230555556
2016-10-11,NZL,36,545.158888889
2016-10-12,NZL,35,598.883055556
2016-10-13,NZL,40,684.402083333
2016-10-14,NZL,34,580.622083333
2016-10-15,NZL,29,471.025138889
2016-10-16,NZL,23,329.316111111
2016-10-17,NZL,27,450.418194444
2016-10-18,NZL,29,424.038888889
2016-10-19,NZL,28,434.852361111
2016-10-20,NZL,26,362.076944444
2016-10-21,NZL,30,485.270972222
2016-10-22,NZL,30,433.639444444
2016-10-23,NZL,28,487.015555556
2016-10-24,NZL,34,582.93
2016-10-25,NZL,34,528.510138889
2016-10-26,NZL,28,495.456527778
2016-10-27,NZL,28,469.85375
2016-10-28,NZL,24,401.561111111
2016-10-29,NZL,23,383.886388889
2016-10-30,NZL,24,373.490972222
2016-10-31,NZL,24,350.566111111
2016-11-01,NZL,20,297.603055556
2016-11-02,NZL,24,397.175277778
2016-11-03,NZL,25,392.274861111
2016-11-04,NZL,26,456.757222222
2016-11-05,NZL,28,438.764444444
2016-11-06,NZL,24,441.756666667
2016-11-07,NZL,29,479.294166667
2016-11-08,NZL,28,420.95125
2016-11-09,NZL,24,392.366388889
2016-11-10,NZL,25,466.941527778
2016-11-11,NZL,29,511.535972222
2016-11-12,NZL,27,413.677638889
2016-11-13,NZL,22,397.795555556
2016-11-14,NZL,24,325.128194444
2016-11-15,NZL,18,256.100555556
2016-11-16,NZL,18,290.325277778
2016-11-17,NZL,17,276.624166667
2016-11-18,NZL,17,321.151527778
2016-11-19,NZL,19,289.074861111
2016-11-20,NZL,24,269.629861111
2016-11-21,NZL,32,444.853055556
2016-11-22,NZL,32,544.971666667
2016-11-23,NZL,33,503.615138889
2016-11-24,NZL,30,512.519444444
2016-11-25,NZL,30,496.9975
2016-11-26,NZL,32,579.318888889
2016-11-27,NZL,32,514.172083333
2016-11-28,NZL,30,491.090972222
2016-11-29,NZL,35,523.379444444
2016-11-30,NZL,30,444.624305556
2016-12-01,NZL,31,506.683055556
2016-12-02,NZL,31,586.990833333
2016-12-03,NZL,34,547.869861111
2016-12-04,NZL,29,458.337083333
2016-12-05,NZL,32,526.522083333
2016-12-06,NZL,33,557.168333333
2016-12-07,NZL,35,640.968194444
2016-12-08,NZL,34,585.315972222
2016-12-09,NZL,30,473.500833333
2016-12-10,NZL,28,502.941944444
2016-12-11,NZL,25,378.627083333
2016-12-12,NZL,28,381.949861111
2016-12-13,NZL,29,454.00625
2016-12-14,NZL,28,338.634305556
2016-12-15,NZL,20,310.206666667
2016-12-16,NZL,23,374.650138889
2016-12-17,NZL,25,333.600416667
2016-12-18,NZL,22,323.646944444
2016-12-19,NZL,20,346.989583333
2016-12-20,NZL,19,275.185555556
2016-12-21,NZL,15,187.899861111
2016-12-22,NZL,18,278.021944444
2016-12-23,NZL,17,290.542361111
2016-12-24,NZL,16,264.820416667
2016-12-25,NZL,16,282.395
2016-12-26,NZL,18,302.690138889
2016-12-27,NZL,19,307.165555556
2016-12-28,NZL,22,325.296111111
2016-12-29,NZL,24,372.485277778
2016-12-30,NZL,25,382.786111111
2016-12-31,NZL,25,411.15625
2014-04-23,OMN,1,12.8356944444
2014-05-27,OMN,1,0.845694444444
2014-05-28,OMN,1,23.3994444444
2014-05-29,OMN,1,23.4154166667
2014-05-30,OMN,1,25.03625
2014-05-31,OMN,1,23.4070833333
2014-06-01,OMN,1,23.4306944444
2014-06-02,OMN,1,17.7394444444
2014-06-03,OMN,1,12.9401388889
2014-06-04,OMN,1,5.23472222222
2014-06-05,OMN,1,7.23763888889
2014-06-06,OMN,1,29.115
2014-06-07,OMN,1,25.0148611111
2014-06-08,OMN,1,23.3480555556
2014-06-09,OMN,1,23.9777777778
2014-06-10,OMN,1,24.4941666667
2014-06-11,OMN,1,23.3951388889
2014-06-12,OMN,1,25.0259722222
2014-06-13,OMN,1,23.4201388889
2014-06-14,OMN,1,18.2283333333
2014-06-15,OMN,1,30.1229166667
2014-06-16,OMN,1,10.7998611111
2014-06-22,OMN,1,0.00833333333333
2014-06-23,OMN,1,23.9726388889
2014-06-24,OMN,1,0.7375
2014-06-25,OMN,1,18.8459722222
2014-06-26,OMN,1,23.21625
2014-06-27,OMN,1,19.7401388889
2014-06-28,OMN,1,24.8956944444
2014-06-29,OMN,1,23.3920833333
2014-06-30,OMN,1,24.1788888889
2014-07-01,OMN,1,24.2594444444
2014-07-02,OMN,1,23.3519444444
2014-07-03,OMN,1,29.4726388889
2014-07-04,OMN,1,18.9588888889
2014-07-05,OMN,1,0.776666666667
2014-07-06,OMN,1,30.2229166667
2014-07-07,OMN,1,18.1888888889
2014-07-08,OMN,1,24.1793055556
2014-07-09,OMN,1,24.1704166667
2014-07-10,OMN,1,23.41625
2014-07-11,OMN,1,24.5448611111
2014-07-12,OMN,1,24.0744444444
2014-07-13,OMN,1,17.5016666667
2014-07-14,OMN,1,30.7054166667
2014-07-15,OMN,1,19.2054166667
2014-07-16,OMN,1,27.5801388889
2014-07-17,OMN,1,25.015
2014-07-18,OMN,1,18.9138888889
2014-07-19,OMN,1,33.9488888889
2014-07-20,OMN,1,19.0193055556
2014-07-21,OMN,1,23.2584722222
2014-07-22,OMN,1,25.0245833333
2014-07-23,OMN,1,23.4001388889
2014-07-24,OMN,1,23.4284722222
2014-07-25,OMN,1,24.9788888889
2014-07-26,OMN,1,23.3797222222
2014-07-27,OMN,1,29.4422222222
2014-07-28,OMN,1,18.9236111111
2014-07-29,OMN,1,23.4458333333
2014-07-30,OMN,1,24.9869444444
2014-07-31,OMN,1,10.4365277778
2014-08-01,OMN,1,14.4708333333
2014-08-02,OMN,1,0.729166666667
2014-08-03,OMN,1,23.4223611111
2014-08-04,OMN,1,24.9786111111
2014-08-05,OMN,1,23.4113888889
2014-08-06,OMN,1,24.155
2014-08-07,OMN,1,24.21125
2014-08-08,OMN,1,23.3822222222
2014-08-09,OMN,1,12.8377777778
2014-11-09,OMN,1,7.67416666667
2014-11-10,OMN,1,8.22027777778
2014-11-11,OMN,1,29.0756944444
2014-11-12,OMN,1,17.4581944444
2014-11-14,OMN,1,11.7925
2014-11-16,OMN,1,29.3288888889
2014-11-17,OMN,1,18.5419444444
2014-11-18,OMN,1,23.7847222222
2014-11-19,OMN,1,24.1161111111
2014-11-20,OMN,1,29.2458333333
2014-11-21,OMN,1,18.2834722222
2014-11-22,OMN,1,23.27375
2014-11-23,OMN,1,24.9147222222
2014-12-16,OMN,1,11.5538888889
2014-12-17,OMN,1,5.77430555556
2014-12-20,OMN,1,6.275
2014-12-21,OMN,1,24.5081944444
2014-12-22,OMN,1,12.4040277778
2014-12-23,OMN,1,30.0252777778
2014-12-24,OMN,1,18.2008333333
2014-12-25,OMN,1,18.195
2014-12-26,OMN,1,23.4619444444
2014-12-28,OMN,1,5.89319444444
2015-01-02,OMN,1,0.791805555556
2015-01-03,OMN,1,0.791805555556
2015-01-04,OMN,1,0.0
2015-01-07,OMN,1,11.5127777778
2015-01-08,OMN,1,11.6420833333
2015-01-09,OMN,1,12.4408333333
2015-01-10,OMN,1,18.32125
2015-01-11,OMN,1,35.02
2015-01-12,OMN,1,24.0059722222
2015-01-13,OMN,1,24.1345833333
2015-01-14,OMN,1,12.3816666667
2015-01-15,OMN,1,6.51472222222
2015-01-16,OMN,1,0.0
2015-01-19,OMN,1,0.0
2015-01-22,OMN,1,11.5798611111
2015-01-23,OMN,1,11.5798611111
2015-01-28,OMN,1,21.3531944444
2015-01-29,OMN,1,18.1879166667
2015-01-30,OMN,1,12.4054166667
2015-02-02,OMN,1,11.6720833333
2015-02-03,OMN,1,12.3891666667
2015-02-04,OMN,1,29.9073611111
2015-02-11,OMN,1,0.0
2015-02-12,OMN,1,11.6370833333
2015-02-13,OMN,1,12.4177777778
2015-02-14,OMN,1,0.780694444444
2015-02-15,OMN,1,0.0
2015-02-17,OMN,1,6.55291666667
2015-02-18,OMN,1,18.30625
2015-02-19,OMN,1,0.0
2015-02-21,OMN,1,0.0
2015-02-25,OMN,1,11.6405555556
2015-11-10,OMN,1,0.800972222222
2015-11-12,OMN,1,28.14125
2015-11-13,OMN,1,22.0947222222
2015-11-14,OMN,1,19.1181944444
2015-11-15,OMN,1,11.4916666667
2015-11-16,OMN,1,6.89666666667
2015-11-17,OMN,1,22.9713888889
2015-11-18,OMN,1,8.33611111111
2015-11-23,OMN,1,1.82569444444
2015-11-24,OMN,1,0.175
2015-11-27,OMN,1,12.70125
2015-11-29,OMN,1,7.70513888889
2015-11-30,OMN,1,14.3243055556
2015-12-01,OMN,1,3.08319444444
2015-12-02,OMN,1,28.2265277778
2015-12-03,OMN,1,19.3551388889
2015-12-04,OMN,1,23.8065277778
2015-12-05,OMN,1,24.5434722222
2015-12-06,OMN,1,28.1140277778
2015-12-07,OMN,1,22.9023611111
2015-12-08,OMN,1,21.0601388889
2015-12-09,OMN,1,23.0018055556
2015-12-10,OMN,1,24.5840277778
2015-12-11,OMN,1,28.9069444444
2015-12-12,OMN,1,18.6569444444
2015-12-13,OMN,1,16.6298611111
2015-12-14,OMN,1,12.1876388889
2015-12-15,OMN,1,5.95
2015-12-16,OMN,1,23.7256944444
2015-12-17,OMN,1,23.7668055556
2015-12-18,OMN,1,23.7426388889
2015-12-19,OMN,1,20.605
2015-12-20,OMN,1,33.1870833333
2015-12-21,OMN,1,14.3494444444
2015-12-22,OMN,1,24.5334722222
2015-12-23,OMN,1,27.6680555556
2015-12-24,OMN,1,19.9416666667
2015-12-25,OMN,1,24.4931944444
2015-12-26,OMN,1,23.7897222222
2015-12-27,OMN,1,23.7926388889
2015-12-28,OMN,1,28.8323611111
2015-12-29,OMN,1,19.4572222222
2015-12-30,OMN,1,28.25375
2015-12-31,OMN,1,20.6622222222
2016-01-01,OMN,1,22.3801388889
2016-01-02,OMN,1,27.45875
2016-07-08,OMN,1,8.28444444444
2016-07-09,OMN,1,6.75513888889
2016-07-10,OMN,1,17.8458333333
2016-07-11,OMN,1,23.7315277778
2016-07-12,OMN,1,24.5747222222
2016-07-13,OMN,1,24.5
2016-07-14,OMN,1,23.7623611111
2016-07-15,OMN,1,22.9694444444
2016-07-16,OMN,1,23.7533333333
2016-07-17,OMN,1,25.3534722222
2016-07-18,OMN,1,23.7470833333
2016-07-19,OMN,1,10.8156944444
2016-07-20,OMN,1,25.5472222222
2016-07-21,OMN,1,22.1276388889
2016-07-22,OMN,1,25.3838888889
2016-07-23,OMN,1,23.7176388889
2016-07-24,OMN,1,24.4681944444
2016-07-25,OMN,1,7.64125
2016-07-26,OMN,1,7.63305555556
2016-07-27,OMN,1,23.7461111111
2016-07-28,OMN,1,19.6725
2016-07-29,OMN,1,23.7331944444
2016-07-30,OMN,1,23.7156944444
2016-07-31,OMN,1,23.7763888889
2016-08-01,OMN,1,24.5356944444
2016-08-02,OMN,1,24.59375
2016-08-03,OMN,1,8.39375
2016-08-04,OMN,1,11.8844444444
2016-08-05,OMN,1,1.53347222222
2016-08-06,OMN,1,16.9536111111
2016-08-07,OMN,1,10.1669444444
2016-08-08,OMN,1,17.03125
2016-08-09,OMN,1,22.9570833333
2016-08-10,OMN,1,24.5263888889
2016-08-11,OMN,1,23.765
2016-08-12,OMN,1,12.2618055556
2016-08-13,OMN,1,18.585
2016-08-14,OMN,1,23.7440277778
2016-08-15,OMN,1,19.4523611111
2016-08-18,OMN,1,16.1993055556
2016-08-19,OMN,1,24.52375
2016-08-20,OMN,1,23.0245833333
2016-08-21,OMN,1,16.9204166667
2016-08-22,OMN,1,6.20555555556
2016-08-25,OMN,1,5.26916666667
2016-08-26,OMN,1,23.6655555556
2016-08-27,OMN,1,23.7247222222
2016-08-28,OMN,1,21.4131944444
2016-08-29,OMN,1,19.4169444444
2016-08-30,OMN,1,13.2095833333
2016-08-31,OMN,1,10.0266666667
2016-09-01,OMN,1,23.9929166667
2016-09-02,OMN,1,24.5604166667
2016-09-03,OMN,1,22.9573611111
2016-09-04,OMN,1,24.5561111111
2016-09-05,OMN,1,24.5170833333
2016-09-06,OMN,1,23.7604166667
2016-09-07,OMN,1,23.7473611111
2016-09-08,OMN,1,12.3219444444
2016-09-09,OMN,1,7.505
2016-09-10,OMN,1,23.7411111111
2016-09-11,OMN,1,24.5620833333
2016-09-12,OMN,1,22.7186111111
2016-09-13,OMN,1,18.4691666667
2016-09-14,OMN,1,30.0048611111
2016-09-15,OMN,1,23.8105555556
2016-09-16,OMN,1,24.4979166667
2016-09-17,OMN,1,23.7593055556
2016-09-18,OMN,1,22.9597222222
2016-09-19,OMN,1,24.4738888889
2016-09-20,OMN,1,24.6220833333
2016-09-21,OMN,1,24.5759722222
2016-09-22,OMN,1,23.7141666667
2016-09-23,OMN,1,23.1245833333
2016-09-24,OMN,1,22.8048611111
2016-09-25,OMN,1,24.85125
2016-09-26,OMN,1,12.7018055556
2012-01-06,PAN,1,17.4768055556
2012-01-07,PAN,1,4.5925
2012-01-09,PAN,1,7.40416666667
2012-01-13,PAN,1,3.42472222222
2012-01-14,PAN,1,4.1
2012-01-16,PAN,1,2.60027777778
2012-01-17,PAN,1,12.8233333333
2012-01-18,PAN,1,2.725
2012-01-29,PAN,1,5.85791666667
2012-01-30,PAN,1,3.475
2012-01-31,PAN,1,12.1959722222
2012-02-02,PAN,1,8.46569444444
2012-02-03,PAN,1,5.97444444444
2012-02-04,PAN,1,2.09333333333
2012-02-05,PAN,1,9.49458333333
2012-02-06,PAN,1,6.17361111111
2012-02-07,PAN,1,8.3825
2012-02-08,PAN,1,15.2333333333
2012-02-09,PAN,1,4.76958333333
2012-02-10,PAN,1,9.38986111111
2012-02-11,PAN,1,0.893472222222
2012-02-19,PAN,1,3.9725
2012-02-21,PAN,1,5.95194444444
2012-03-20,PAN,1,5.68861111111
2012-03-21,PAN,2,12.3904166667
2012-03-22,PAN,1,23.9516666667
2012-03-23,PAN,1,6.78611111111
2012-03-24,PAN,1,1.21902777778
2012-03-25,PAN,1,28.4690277778
2012-03-26,PAN,1,17.6561111111
2012-03-27,PAN,1,21.6920833333
2012-03-28,PAN,2,18.4581944444
2012-03-29,PAN,1,6.37402777778
2012-03-30,PAN,1,21.9568055556
2012-03-31,PAN,1,21.915
2012-04-01,PAN,1,16.9018055556
2012-04-02,PAN,1,10.5973611111
2012-04-03,PAN,1,22.8373611111
2012-04-04,PAN,1,18.5155555556
2012-04-05,PAN,1,26.3022222222
2012-04-06,PAN,1,20.3684722222
2012-04-07,PAN,1,9.1375
2012-04-08,PAN,1,22.8236111111
2012-04-09,PAN,1,16.6597222222
2012-04-10,PAN,1,23.6070833333
2012-04-11,PAN,1,15.8540277778
2012-04-12,PAN,1,7.47430555556
2012-04-13,PAN,1,0.985972222222
2012-04-14,PAN,1,2.53625
2012-04-15,PAN,1,0.941527777778
2012-04-17,PAN,1,7.75680555556
2012-04-18,PAN,1,2.57777777778
2012-04-19,PAN,1,1.29847222222
2012-04-21,PAN,1,2.24902777778
2012-04-22,PAN,1,5.96833333333
2012-04-23,PAN,1,13.6829166667
2012-04-24,PAN,1,8.35763888889
2012-04-25,PAN,1,0.855555555556
2012-04-26,PAN,1,7.52888888889
2012-04-27,PAN,2,8.65152777778
2012-04-29,PAN,1,1.76666666667
2012-04-30,PAN,1,1.51069444444
2012-05-02,PAN,1,0.190416666667
2012-05-03,PAN,1,24.6290277778
2012-05-04,PAN,1,2.71819444444
2012-05-05,PAN,1,2.19569444444
2012-05-06,PAN,2,9.12152777778
2012-05-07,PAN,1,0.775138888889
2012-05-10,PAN,1,18.5947222222
2012-05-11,PAN,2,9.22972222222
2012-05-12,PAN,1,7.55611111111
2012-05-13,PAN,2,22.8258333333
2012-05-14,PAN,1,25.0486111111
2012-05-15,PAN,2,23.9325
2012-05-16,PAN,2,24.9952777778
2012-05-17,PAN,1,24.3725
2012-05-18,PAN,1,23.7106944444
2012-05-19,PAN,1,27.9336111111
2012-05-20,PAN,1,18.5831944444
2012-05-21,PAN,2,30.55125
2012-05-22,PAN,2,12.5152777778
2012-05-23,PAN,2,7.54916666667
2012-05-24,PAN,1,9.22916666667
2012-05-27,PAN,1,3.98138888889
2012-05-30,PAN,1,16.4697222222
2012-05-31,PAN,2,19.3833333333
2012-06-01,PAN,2,17.1659722222
2012-06-02,PAN,1,4.98027777778
2012-06-03,PAN,2,5.24305555556
2012-06-04,PAN,2,19.02
2012-06-05,PAN,1,7.03833333333
2012-06-06,PAN,1,0.400138888889
2012-06-08,PAN,1,16.4844444444
2012-06-09,PAN,1,12.55125
2012-06-10,PAN,1,2.60125
2012-06-11,PAN,2,2.72875
2012-06-12,PAN,1,3.65180555556
2012-06-14,PAN,3,2.81694444444
2012-06-15,PAN,1,1.70013888889
2012-06-16,PAN,1,4.51680555556
2012-06-20,PAN,1,6.27583333333
2012-06-21,PAN,1,4.8775
2012-06-22,PAN,1,18.2833333333
2012-06-23,PAN,1,23.7125
2012-06-24,PAN,1,16.9656944444
2012-06-25,PAN,1,3.68166666667
2012-06-26,PAN,2,21.0833333333
2012-06-27,PAN,2,30.60875
2012-06-28,PAN,2,23.0626388889
2012-06-29,PAN,1,32.7304166667
2012-07-01,PAN,1,2.21833333333
2012-07-02,PAN,1,10.5222222222
2012-07-04,PAN,1,5.47069444444
2012-07-05,PAN,1,24.6088888889
2012-07-06,PAN,1,20.6411111111
2012-07-07,PAN,1,16.4938888889
2012-07-09,PAN,1,1.03902777778
2012-07-10,PAN,1,4.63569444444
2012-07-11,PAN,1,13.0163888889
2012-07-12,PAN,1,2.87763888889
2012-07-13,PAN,1,5.47777777778
2012-07-14,PAN,1,5.49027777778
2012-07-16,PAN,1,3.07472222222
2012-07-17,PAN,1,18.6383333333
2012-07-18,PAN,1,19.9486111111
2012-07-19,PAN,1,6.02805555556
2012-07-20,PAN,1,0.102083333333
2012-07-26,PAN,1,1.75694444444
2012-07-27,PAN,1,1.13555555556
2012-08-12,PAN,1,6.71638888889
2012-08-23,PAN,1,4.61958333333
2012-09-03,PAN,1,9.605
2012-09-13,PAN,1,0.916666666667
2012-09-14,PAN,1,3.52777777778
2012-09-15,PAN,1,21.9088888889
2012-09-16,PAN,1,23.6901388889
2012-09-17,PAN,1,25.1195833333
2012-09-18,PAN,1,17.1869444444
2012-09-19,PAN,1,8.78194444444
2012-09-20,PAN,1,9.56888888889
2012-09-21,PAN,1,8.50166666667
2012-09-22,PAN,1,18.6658333333
2012-09-23,PAN,1,24.1433333333
2012-09-24,PAN,1,23.2418055556
2012-09-25,PAN,1,7.27875
2012-09-26,PAN,1,23.6833333333
2012-09-27,PAN,1,8.82652777778
2012-10-03,PAN,1,0.890138888889
2012-10-04,PAN,1,11.4806944444
2012-10-05,PAN,2,14.3038888889
2012-10-06,PAN,1,11.3406944444
2012-10-07,PAN,1,5.31416666667
2012-10-08,PAN,1,3.41277777778
2012-10-09,PAN,1,0.318194444444
2012-10-10,PAN,2,6.63861111111
2012-10-11,PAN,2,37.4995833333
2012-10-12,PAN,2,29.0026388889
2012-10-13,PAN,3,14.4372222222
2012-10-14,PAN,2,28.5051388889
2012-10-15,PAN,1,7.58444444444
2012-10-16,PAN,2,34.9530555556
2012-10-17,PAN,2,16.5172222222
2012-10-18,PAN,2,21.2941666667
2012-10-19,PAN,3,23.8683333333
2012-10-20,PAN,2,18.0355555556
2012-10-21,PAN,1,23.8765277778
2012-10-22,PAN,2,21.8929166667
2012-10-23,PAN,2,24.6619444444
2012-10-24,PAN,2,12.8404166667
2012-10-25,PAN,3,9.94972222222
2012-10-26,PAN,1,8.86430555556
2012-10-27,PAN,1,22.8094444444
2012-10-28,PAN,2,12.2873611111
2012-10-29,PAN,1,18.9805555556
2012-10-30,PAN,1,25.3005555556
2012-10-31,PAN,2,21.3213888889
2012-11-01,PAN,1,15.2513888889
2012-11-02,PAN,2,13.7729166667
2012-11-03,PAN,1,8.29875
2012-11-04,PAN,1,11.4280555556
2012-11-05,PAN,1,21.4615277778
2012-11-06,PAN,2,17.0161111111
2012-11-07,PAN,2,18.0591666667
2012-11-08,PAN,1,5.18819444444
2012-11-09,PAN,2,1.81402777778
2012-11-10,PAN,2,9.89194444444
2012-11-11,PAN,1,11.3651388889
2012-11-15,PAN,1,2.91541666667
2012-11-16,PAN,1,2.35958333333
2012-11-17,PAN,1,14.4334722222
2012-11-18,PAN,1,1.74027777778
2012-11-23,PAN,1,11.975
2012-11-30,PAN,1,3.73986111111
2012-12-02,PAN,1,5.46680555556
2012-12-03,PAN,1,15.0322222222
2012-12-04,PAN,1,2.05541666667
2012-12-06,PAN,1,4.86680555556
2012-12-07,PAN,1,9.33055555556
2012-12-08,PAN,1,17.8879166667
2012-12-09,PAN,1,5.46638888889
2012-12-10,PAN,1,0.560972222222
2012-12-12,PAN,1,1.84444444444
2012-12-13,PAN,1,15.3281944444
2012-12-19,PAN,1,4.5625
2012-12-20,PAN,1,3.46805555556
2012-12-21,PAN,1,1.73930555556
2013-01-01,PAN,1,8.42652777778
2013-01-02,PAN,1,1.96597222222
2013-01-03,PAN,1,4.29013888889
2013-01-04,PAN,1,2.70263888889
2013-01-05,PAN,1,2.10986111111
2013-01-06,PAN,2,8.31833333333
2013-01-07,PAN,2,10.1573611111
2013-01-08,PAN,1,7.59111111111
2013-01-10,PAN,1,3.62444444444
2013-01-12,PAN,1,3.5675
2013-01-13,PAN,1,19.9663888889
2013-01-14,PAN,1,1.73333333333
2013-01-15,PAN,1,3.64055555556
2013-01-16,PAN,3,10.0544444444
2013-01-18,PAN,1,16.4268055556
2013-01-19,PAN,1,9.89319444444
2013-01-21,PAN,1,0.875416666667
2013-01-22,PAN,3,10.3677777778
2013-01-23,PAN,3,15.8666666667
2013-01-24,PAN,3,23.9743055556
2013-01-25,PAN,2,19.74125
2013-01-26,PAN,3,11.9579166667
2013-01-27,PAN,2,9.67541666667
2013-01-28,PAN,1,13.6079166667
2013-01-29,PAN,2,4.87333333333
2013-01-30,PAN,1,0.934722222222
2013-01-31,PAN,1,6.50444444444
2013-02-01,PAN,1,6.08486111111
2013-02-02,PAN,2,9.85555555556
2013-02-04,PAN,1,8.74069444444
2013-02-08,PAN,3,19.55
2013-02-10,PAN,1,0.970833333333
2013-02-12,PAN,2,6.76111111111
2013-02-13,PAN,1,3.29847222222
2013-02-14,PAN,1,0.903194444444
2013-02-23,PAN,1,1.76458333333
2013-02-25,PAN,1,13.6423611111
2013-02-26,PAN,2,8.83486111111
2013-02-27,PAN,1,16.5527777778
2013-02-28,PAN,1,1.81611111111
2013-03-01,PAN,1,0.929722222222
2013-03-05,PAN,1,7.43597222222
2013-03-06,PAN,1,9.59208333333
2013-03-07,PAN,2,7.52027777778
2013-03-13,PAN,1,4.22986111111
2013-03-14,PAN,2,12.1548611111
2013-03-15,PAN,1,2.2725
2013-03-19,PAN,1,7.29486111111
2013-03-20,PAN,2,15.5072222222
2013-03-21,PAN,1,6.09444444444
2013-03-22,PAN,2,4.13666666667
2013-03-27,PAN,1,6.29458333333
2013-03-28,PAN,2,31.5723611111
2013-03-29,PAN,2,14.9047222222
2013-03-31,PAN,1,1.86097222222
2013-04-06,PAN,1,6.43069444444
2013-04-07,PAN,1,5.49305555556
2013-04-12,PAN,1,3.44430555556
2013-04-13,PAN,1,16.4681944444
2013-04-14,PAN,1,15.6694444444
2013-04-15,PAN,1,5.70791666667
2013-04-16,PAN,2,24.8898611111
2013-04-17,PAN,2,18.9573611111
2013-04-18,PAN,2,21.6413888889
2013-04-19,PAN,1,11.1945833333
2013-04-20,PAN,2,11.28875
2013-04-22,PAN,1,5.94708333333
2013-04-23,PAN,1,4.34041666667
2013-04-24,PAN,1,14.3023611111
2013-04-25,PAN,1,12.9108333333
2013-04-26,PAN,1,13.9358333333
2013-04-27,PAN,1,3.02777777778
2013-04-28,PAN,1,9.57986111111
2013-04-29,PAN,1,21.3343055556
2013-05-08,PAN,1,1.125
2013-05-09,PAN,1,14.9283333333
2013-05-24,PAN,1,0.779444444444
2013-05-29,PAN,1,2.25569444444
2013-06-07,PAN,1,3.68611111111
2013-06-11,PAN,1,1.47666666667
2013-06-12,PAN,1,2.31722222222
2013-06-13,PAN,1,19.3820833333
2013-06-14,PAN,1,8.12236111111
2013-06-15,PAN,2,4.91291666667
2013-06-21,PAN,1,10.9143055556
2013-06-22,PAN,1,7.25986111111
2013-06-23,PAN,2,17.5875
2013-06-25,PAN,1,2.04875
2013-06-26,PAN,1,2.33083333333
2013-06-27,PAN,1,4.565
2013-06-28,PAN,1,4.61791666667
2013-07-01,PAN,1,14.63875
2013-07-02,PAN,1,1.74291666667
2013-07-03,PAN,1,3.03916666667
2013-07-04,PAN,3,12.4969444444
2013-07-07,PAN,1,0.848611111111
2013-07-08,PAN,1,1.76819444444
2013-07-09,PAN,1,2.025
2013-07-11,PAN,1,3.59388888889
2013-07-13,PAN,1,2.27986111111
2013-07-14,PAN,1,2.7275
2013-07-15,PAN,1,4.46902777778
2013-07-16,PAN,2,7.58041666667
2013-07-17,PAN,2,11.2073611111
2013-07-18,PAN,2,16.8106944444
2013-07-19,PAN,2,14.5931944444
2013-07-21,PAN,1,1.93638888889
2013-07-22,PAN,2,22.1770833333
2013-07-23,PAN,2,17.5159722222
2013-07-24,PAN,2,14.9655555556
2013-07-28,PAN,1,1.71236111111
2013-07-29,PAN,2,23.5104166667
2013-07-30,PAN,2,11.7184722222
2013-07-31,PAN,2,2.16805555556
2013-08-01,PAN,3,11.5365277778
2013-08-02,PAN,3,8.53763888889
2013-08-03,PAN,4,32.8208333333
2013-08-04,PAN,2,25.0477777778
2013-08-05,PAN,3,40.0379166667
2013-08-06,PAN,3,17.7501388889
2013-08-07,PAN,4,33.3322222222
2013-08-08,PAN,1,20.1865277778
2013-08-09,PAN,2,15.2619444444
2013-08-10,PAN,1,13.2943055556
2013-08-11,PAN,2,19.4877777778
2013-08-12,PAN,2,28.7352777778
